source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,noteworthy_env_cond,depth,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,failure,failure_comment,ENA_accession_number_sample,source_mat_id
EMO BON AAOT Wa 220411 0.22um_2,EMOBON metagenome water sample from station AAOT collected on 2022-04-11 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-11 00:00:00,AAOT_Wa_220411,Mauro Bastianini,0000-0001-6758-4192,ebb_tide,,1,2,5,1.5,0.2-3,0.2,3,Y,Niskin,WaSOP 1,No flash freezing (no liquid nitrogen available) ,2022-04-11 00:00:00,"DeepFreezer No2, second shelf, drawer 2",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,N,2022-10-11 00:00:00,2022-10-12 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,NA,NA,NA,EMOBON_AAOT_Wa_107
EMO BON AAOT Wa 220411 0.22um_3,EMOBON metagenome water sample from station AAOT collected on 2022-04-11 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-11 00:00:00,AAOT_Wa_220411,Mauro Bastianini,0000-0001-6758-4192,ebb_tide,,1,3,5,1.5,0.2-3,0.2,3,Y,Niskin,WaSOP 1,No flash freezing (no liquid nitrogen available) ,2022-04-11 00:00:00,"DeepFreezer No2, second shelf, drawer 2",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_108
EMO BON AAOT Wa 220411 0.22um_4,EMOBON metagenome water sample from station AAOT collected on 2022-04-11 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-11 00:00:00,AAOT_Wa_220411,Mauro Bastianini,0000-0001-6758-4192,ebb_tide,,1,4,5,1.5,0.2-3,0.2,3,Y,Niskin,WaSOP 1,No flash freezing (no liquid nitrogen available) ,2022-04-11 00:00:00,"DeepFreezer No2, second shelf, drawer 2",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_109
EMO BON AAOT Wa 220411 0.22um_BLANK,EMOBON metagenome water sample from station AAOT collected on 2022-04-11 size fraction 0.2-3um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-04-11 00:00:00,AAOT_Wa_220411,Mauro Bastianini,0000-0001-6758-4192,ebb_tide,,-,blank_1,5,1.5,0.2-3,0.2,3,Y,Niskin,WaSOP 1,No flash freezing (no liquid nitrogen available) ,2022-04-11 00:00:00,"DeepFreezer No2, second shelf, drawer 2",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_110
EMO BON AAOT Wasop2 220411 10um_1,EMOBON metagenome water sample from station AAOT collected on 2022-04-11 size fraction 20-2000um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-11 00:00:00,AAOT_Wa_220411,Mauro Bastianini,0000-0001-6758-4192,ebb_tide,,15,1,NA,1.5,20-2000,20,2000,N,Phytoplankton net,WaSOP 2,No flash freezing (no liquid nitrogen available) ,2022-04-11 00:00:00,"DeepFreezer No2, second shelf, drawer 1",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_111
EMO BON AAOT Wasop2 220411 10um_2,EMOBON metagenome water sample from station AAOT collected on 2022-04-11 size fraction 20-2000um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-11 00:00:00,AAOT_Wa_220411,Mauro Bastianini,0000-0001-6758-4192,ebb_tide,,15,2,NA,1.5,20-2000,20,2000,N,Phytoplankton net,WaSOP 2,No flash freezing (no liquid nitrogen available) ,2022-04-11 00:00:00,"DeepFreezer No2, second shelf, drawer 1",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_112
EMO BON AAOT Wasop2 220411 10um_3,EMOBON metagenome water sample from station AAOT collected on 2022-04-11 size fraction 20-2000um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-11 00:00:00,AAOT_Wa_220411,Mauro Bastianini,0000-0001-6758-4192,ebb_tide,,15,3,NA,1.5,20-2000,20,2000,N,Phytoplankton net,WaSOP 2,No flash freezing (no liquid nitrogen available) ,2022-04-11 00:00:00,"DeepFreezer No2, second shelf, drawer 1",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_113
EMO BON AAOT Wasop2 220411 10um_4,EMOBON metagenome water sample from station AAOT collected on 2022-04-11 size fraction 20-2000um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-11 00:00:00,AAOT_Wa_220411,Mauro Bastianini,0000-0001-6758-4192,ebb_tide,,15,4,NA,1.5,20-2000,20,2000,N,Phytoplankton net,WaSOP 2,No flash freezing (no liquid nitrogen available) ,2022-04-11 00:00:00,"DeepFreezer No2, second shelf, drawer 1",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_114
EMO BON AAOT Wasop2 220411 10um_BLANK,EMOBON metagenome water sample from station AAOT collected on 2022-04-11 size fraction 20-2000um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-04-11 00:00:00,AAOT_Wa_220411,Mauro Bastianini,0000-0001-6758-4192,ebb_tide,,15,blank_1,NA,1.5,20-2000,20,2000,N,Phytoplankton net,WaSOP 2,No flash freezing (no liquid nitrogen available) ,2022-04-11 00:00:00,"DeepFreezer No2, second shelf, drawer 1",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_115
EMO BON AAOT Wasop3 220411 10um_1,EMOBON metagenome water sample from station AAOT collected on 2022-04-11 size fraction 200-2000um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-11 00:00:00,AAOT_Wa_220411,Mauro Bastianini,0000-0001-6758-4192,ebb_tide,,12,1,3360,1.5,200-2000,200,2000,N,WP2,WaSOP 3,No flash freezing (no liquid nitrogen available) ,2022-04-11 00:00:00,"DeepFreezer No2, second shelf, drawer 1",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_116
EMO BON AAOT Wasop3 220411 10um_2,EMOBON metagenome water sample from station AAOT collected on 2022-04-11 size fraction 200-2000um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-11 00:00:00,AAOT_Wa_220411,Mauro Bastianini,0000-0001-6758-4192,ebb_tide,,12,2,3360,1.5,200-2000,200,2000,N,WP2,WaSOP 3,No flash freezing (no liquid nitrogen available) ,2022-04-11 00:00:00,"DeepFreezer No2, second shelf, drawer 1",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_117
EMO BON AAOT Wasop3 220411 10um_3,EMOBON metagenome water sample from station AAOT collected on 2022-04-11 size fraction 200-2000um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-11 00:00:00,AAOT_Wa_220411,Mauro Bastianini,0000-0001-6758-4192,ebb_tide,,12,3,3360,1.5,200-2000,200,2000,N,WP2,WaSOP 3,No flash freezing (no liquid nitrogen available) ,2022-04-11 00:00:00,"DeepFreezer No2, second shelf, drawer 1",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_118
EMO BON AAOT Wasop3 220411 10um_4,EMOBON metagenome water sample from station AAOT collected on 2022-04-11 size fraction 200-2000um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-11 00:00:00,AAOT_Wa_220411,Mauro Bastianini,0000-0001-6758-4192,ebb_tide,,12,4,3360,1.5,200-2000,200,2000,N,WP2,WaSOP 3,No flash freezing (no liquid nitrogen available) ,2022-04-11 00:00:00,"DeepFreezer No2, second shelf, drawer 1",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_119
EMO BON AAOT Wasop3 220411 10um_BLANK,EMOBON metagenome water sample from station AAOT collected on 2022-04-11 size fraction 200-2000um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-04-11 00:00:00,AAOT_Wa_220411,Mauro Bastianini,0000-0001-6758-4192,ebb_tide,,12,blank_1,3360,1.5,200-2000,200,2000,N,WP2,WaSOP 3,No flash freezing (no liquid nitrogen available) ,2022-04-11 00:00:00,"DeepFreezer No2, second shelf, drawer 1",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_120
EMO BON AAOT Wa 220613 3um_1,EMOBON metagenome water sample from station AAOT collected on 2022-06-13 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-13 00:00:00,AAOT_Wa_220613,Mauro Bastianini,0000-0001-6758-4192,ebb_tide,,-,1,5,1.5,3-200,3,200,Y,Niskin,WaSOP 1,No flash freezing (no liquid nitrogen available) ,2022-06-13 00:00:00,"DeepFreezer No2, second shelf, drawer 2",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,N,2022-10-11 00:00:00,2022-10-12 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,NA,NA,NA,EMOBON_AAOT_Wa_121
EMO BON AAOT Wa 220613 3um_2,EMOBON metagenome water sample from station AAOT collected on 2022-06-13 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-13 00:00:00,AAOT_Wa_220613,Mauro Bastianini,0000-0001-6758-4192,flood_tide,,1,2,5,1.5,3-200,3,200,Y,Niskin,WaSOP 1,No flash freezing (no liquid nitrogen available) ,2022-06-13 00:00:00,"DeepFreezer No2, second shelf, drawer 2",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,N,2022-10-11 00:00:00,2022-10-12 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,NA,NA,NA,EMOBON_AAOT_Wa_122
EMO BON AAOT Wa 220613 3um_3,EMOBON metagenome water sample from station AAOT collected on 2022-06-13 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-13 00:00:00,AAOT_Wa_220613,Mauro Bastianini,0000-0001-6758-4192,flood_tide,,1,3,5,1.5,3-200,3,200,Y,Niskin,WaSOP 1,No flash freezing (no liquid nitrogen available) ,2022-06-13 00:00:00,"DeepFreezer No2, second shelf, drawer 2",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_123
EMO BON AAOT Wa 220613 3um_4,EMOBON metagenome water sample from station AAOT collected on 2022-06-13 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-13 00:00:00,AAOT_Wa_220613,Mauro Bastianini,0000-0001-6758-4192,flood_tide,,1,4,5,1.5,3-200,3,200,Y,Niskin,WaSOP 1,No flash freezing (no liquid nitrogen available) ,2022-06-13 00:00:00,"DeepFreezer No2, second shelf, drawer 2",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_124
EMO BON AAOT Wa 220613 3um_BLANK,EMOBON metagenome water sample from station AAOT collected on 2022-06-13 size fraction 3-200um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-06-13 00:00:00,AAOT_Wa_220613,Mauro Bastianini,0000-0001-6758-4192,flood_tide,,1,blank_1,5,1.5,3-200,3,200,Y,Niskin,WaSOP 1,No flash freezing (no liquid nitrogen available) ,2022-06-13 00:00:00,"DeepFreezer No2, second shelf, drawer 2",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_125
EMO BON AAOT Wa 220613 0.22um_1,EMOBON metagenome water sample from station AAOT collected on 2022-06-13 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-13 00:00:00,AAOT_Wa_220613,Mauro Bastianini,0000-0001-6758-4192,flood_tide,,1,1,5,1.5,0.2-3,0.2,3,Y,Niskin,WaSOP 1,No flash freezing (no liquid nitrogen available) ,2022-06-13 00:00:00,"DeepFreezer No2, second shelf, drawer 2",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,N,2022-10-11 00:00:00,2022-10-12 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,NA,NA,NA,EMOBON_AAOT_Wa_126
EMO BON AAOT Wa 220613 0.22um_2,EMOBON metagenome water sample from station AAOT collected on 2022-06-13 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-13 00:00:00,AAOT_Wa_220613,Mauro Bastianini,0000-0001-6758-4192,flood_tide,,1,2,5,1.5,0.2-3,0.2,3,Y,Niskin,WaSOP 1,No flash freezing (no liquid nitrogen available) ,2022-06-13 00:00:00,"DeepFreezer No2, second shelf, drawer 2",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,N,2022-10-11 00:00:00,2022-10-12 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,NA,NA,NA,EMOBON_AAOT_Wa_127
EMO BON AAOT Wa 220613 0.22um_3,EMOBON metagenome water sample from station AAOT collected on 2022-06-13 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-13 00:00:00,AAOT_Wa_220613,Mauro Bastianini,0000-0001-6758-4192,flood_tide,,1,3,5,1.5,0.2-3,0.2,3,Y,Niskin,WaSOP 1,No flash freezing (no liquid nitrogen available) ,2022-06-13 00:00:00,"DeepFreezer No2, second shelf, drawer 2",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_128
EMO BON AAOT Wa 220613 0.22um_4,EMOBON metagenome water sample from station AAOT collected on 2022-06-13 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-13 00:00:00,AAOT_Wa_220613,Mauro Bastianini,0000-0001-6758-4192,flood_tide,,1,4,5,1.5,0.2-3,0.2,3,Y,Niskin,WaSOP 1,No flash freezing (no liquid nitrogen available) ,2022-06-13 00:00:00,"DeepFreezer No2, second shelf, drawer 2",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_129
EMO BON AAOT Wa 220613 0.22um_BLANK,EMOBON metagenome water sample from station AAOT collected on 2022-06-13 size fraction 0.2-3um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-06-13 00:00:00,AAOT_Wa_220613,Mauro Bastianini,0000-0001-6758-4192,flood_tide,,1,blank_1,5,1.5,0.2-3,0.2,3,Y,Niskin,WaSOP 1,No flash freezing (no liquid nitrogen available) ,2022-06-13 00:00:00,"DeepFreezer No2, second shelf, drawer 2",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_130
EMO BON AAOT Wasop2 220613 10um_1,EMOBON metagenome water sample from station AAOT collected on 2022-06-13 size fraction 20-2000um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-13 00:00:00,AAOT_Wa_220613,Mauro Bastianini,0000-0001-6758-4192,flood_tide,,15,1,NA,1.5,20-2000,20,2000,N,Phytoplankton net,WaSOP 2,No flash freezing (no liquid nitrogen available) ,2022-06-13 00:00:00,"DeepFreezer No2, second shelf, drawer 1",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_131
EMO BON AAOT Wasop2 220613 10um_2,EMOBON metagenome water sample from station AAOT collected on 2022-06-13 size fraction 20-2000um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-13 00:00:00,AAOT_Wa_220613,Mauro Bastianini,0000-0001-6758-4192,flood_tide,,15,2,NA,1.5,20-2000,20,2000,N,Phytoplankton net,WaSOP 2,No flash freezing (no liquid nitrogen available) ,2022-06-13 00:00:00,"DeepFreezer No2, second shelf, drawer 1",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_132
EMO BON AAOT Wasop2 220613 10um_3,EMOBON metagenome water sample from station AAOT collected on 2022-06-13 size fraction 20-2000um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-13 00:00:00,AAOT_Wa_220613,Mauro Bastianini,0000-0001-6758-4192,flood_tide,,15,3,NA,1.5,20-2000,20,2000,N,Phytoplankton net,WaSOP 2,No flash freezing (no liquid nitrogen available) ,2022-06-13 00:00:00,"DeepFreezer No2, second shelf, drawer 1",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_133
EMO BON AAOT Wasop2 220613 10um_4,EMOBON metagenome water sample from station AAOT collected on 2022-06-13 size fraction 20-2000um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-13 00:00:00,AAOT_Wa_220613,Mauro Bastianini,0000-0001-6758-4192,flood_tide,,15,4,NA,1.5,20-2000,20,2000,N,Phytoplankton net,WaSOP 2,No flash freezing (no liquid nitrogen available) ,2022-06-13 00:00:00,"DeepFreezer No2, second shelf, drawer 1",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_134
EMO BON AAOT Wasop2 220613 10um_BLANK,EMOBON metagenome water sample from station AAOT collected on 2022-06-13 size fraction 20-2000um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-06-13 00:00:00,AAOT_Wa_220613,Mauro Bastianini,0000-0001-6758-4192,flood_tide,,15,blank_1,NA,1.5,20-2000,20,2000,N,Phytoplankton net,WaSOP 2,No flash freezing (no liquid nitrogen available) ,2022-06-13 00:00:00,"DeepFreezer No2, second shelf, drawer 1",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_135
EMO BON AAOT Wasop3 220613 10um_1,EMOBON metagenome water sample from station AAOT collected on 2022-06-13 size fraction 200-2000um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-13 00:00:00,AAOT_Wa_220613,Mauro Bastianini,0000-0001-6758-4192,flood_tide,,12,1,3130,1.5,200-2000,200,2000,N,WP2,WaSOP 3,No flash freezing (no liquid nitrogen available) ,2022-06-13 00:00:00,"DeepFreezer No2, second shelf, drawer 1",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_136
EMO BON AAOT Wasop3 220613 10um_2,EMOBON metagenome water sample from station AAOT collected on 2022-06-13 size fraction 200-2000um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-13 00:00:00,AAOT_Wa_220613,Mauro Bastianini,0000-0001-6758-4192,flood_tide,,12,2,3130,1.5,200-2000,200,2000,N,WP2,WaSOP 3,No flash freezing (no liquid nitrogen available) ,2022-06-13 00:00:00,"DeepFreezer No2, second shelf, drawer 1",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_137
EMO BON AAOT Wasop3 220613 10um_3,EMOBON metagenome water sample from station AAOT collected on 2022-06-13 size fraction 200-2000um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-13 00:00:00,AAOT_Wa_220613,Mauro Bastianini,0000-0001-6758-4192,flood_tide,,12,3,3130,1.5,200-2000,200,2000,N,WP2,WaSOP 3,No flash freezing (no liquid nitrogen available) ,2022-06-13 00:00:00,"DeepFreezer No2, second shelf, drawer 1",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_138
EMO BON AAOT Wasop3 220613 10um_4,EMOBON metagenome water sample from station AAOT collected on 2022-06-13 size fraction 200-2000um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-13 00:00:00,AAOT_Wa_220613,Mauro Bastianini,0000-0001-6758-4192,flood_tide,,12,4,3130,1.5,200-2000,200,2000,N,WP2,WaSOP 3,No flash freezing (no liquid nitrogen available) ,2022-06-13 00:00:00,"DeepFreezer No2, second shelf, drawer 1",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_139
EMO BON AAOT Wasop3 220613 10um_BLANK,EMOBON metagenome water sample from station AAOT collected on 2022-06-13 size fraction 200-2000um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-06-13 00:00:00,AAOT_Wa_220613,Mauro Bastianini,0000-0001-6758-4192,flood_tide,,12,blank_1,3130,1.5,200-2000,200,2000,N,WP2,WaSOP 3,No flash freezing (no liquid nitrogen available) ,2022-06-13 00:00:00,"DeepFreezer No2, second shelf, drawer 1",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_140
EMO BON AAOT Wa 220804 3um_1,EMOBON metagenome water sample from station AAOT collected on 2022-08-04 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-04 00:00:00,AAOT_Wa_220804,Mauro Bastianini,0000-0001-6758-4192,ebb_tide,,1,1,5,1.5,3-200,3,200,Y,Niskin,WaSOP 1,No flash freezing (no liquid nitrogen available) ,2022-08-04 00:00:00,"DeepFreezer No2, second shelf, drawer 2",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,N,2022-10-11 00:00:00,2022-10-12 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,NA,NA,NA,EMOBON_AAOT_Wa_141
EMO BON AAOT Wa 220804 3um_2,EMOBON metagenome water sample from station AAOT collected on 2022-08-04 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-04 00:00:00,AAOT_Wa_220804,Mauro Bastianini,0000-0001-6758-4192,ebb_tide,,1,2,5,1.5,3-200,3,200,Y,Niskin,WaSOP 1,No flash freezing (no liquid nitrogen available) ,2022-08-04 00:00:00,"DeepFreezer No2, second shelf, drawer 2",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,N,2022-10-11 00:00:00,2022-10-12 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,NA,NA,NA,EMOBON_AAOT_Wa_142
EMO BON AAOT Wa 220804 3um_3,EMOBON metagenome water sample from station AAOT collected on 2022-08-04 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-04 00:00:00,AAOT_Wa_220804,Mauro Bastianini,0000-0001-6758-4192,ebb_tide,,1,3,5,1.5,3-200,3,200,Y,Niskin,WaSOP 1,No flash freezing (no liquid nitrogen available) ,2022-08-04 00:00:00,"DeepFreezer No2, second shelf, drawer 2",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_143
EMO BON AAOT Wa 220804 3um_4,EMOBON metagenome water sample from station AAOT collected on 2022-08-04 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-04 00:00:00,AAOT_Wa_220804,Mauro Bastianini,0000-0001-6758-4192,ebb_tide,,1,4,5,1.5,3-200,3,200,Y,Niskin,WaSOP 1,No flash freezing (no liquid nitrogen available) ,2022-08-04 00:00:00,"DeepFreezer No2, second shelf, drawer 2",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_144
EMO BON AAOT Wa 220804 3um_BLANK,EMOBON metagenome water sample from station AAOT collected on 2022-08-04 size fraction 3-200um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-08-04 00:00:00,AAOT_Wa_220804,Mauro Bastianini,0000-0001-6758-4192,ebb_tide,,1,blank_1,5,1.5,3-200,3,200,Y,Niskin,WaSOP 1,No flash freezing (no liquid nitrogen available) ,2022-08-04 00:00:00,"DeepFreezer No2, second shelf, drawer 2",-78,Mauro Bastianini,0000-0001-6758-4192,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_AAOT_Wa_145
